timestamp,max_temp,avg_temp,fever_risk,status,trend
2026-06-11 06:09:30,37.76,29.73,0.0,NO_PIG,Collecting data...
2026-06-11 06:09:36,37.41,29.78,0.0,NO_PIG,Collecting data...
2026-06-11 06:09:41,36.63,14.73,0.0,NO_PIG,Collecting data...
2026-06-11 06:09:47,36.38,29.3,0.0,NO_PIG,Collecting data...
2026-06-11 06:09:53,36.31,29.53,0.0,NO_PIG,Collecting data...
2026-06-11 06:09:58,36.27,29.64,0.0,NO_PIG,Collecting data...
2026-06-11 06:10:04,36.05,29.41,0.0,NO_PIG,Collecting data...
2026-06-11 06:13:33,29.5,26.74,0.0,NO_PIG,Collecting data...
2026-06-11 06:13:39,27.8,26.41,0.0,NO_PIG,Collecting data...
2026-06-11 06:13:53,29.42,26.58,0.0,NO_PIG,Collecting data...
2026-06-11 06:13:59,29.18,26.69,0.0,NO_PIG,Collecting data...
2026-06-11 06:14:02,28.56,26.51,0.0,NO_PIG,Collecting data...
2026-06-11 06:14:05,27.82,26.36,0.0,NO_PIG,Collecting data...
2026-06-11 06:16:27,28.54,26.58,0.0,NO_PIG,Collecting data...
2026-06-11 06:16:31,29.82,26.64,0.0,NO_PIG,Collecting data...
2026-06-11 06:16:35,28.58,26.64,0.0,NO_PIG,Collecting data...
2026-06-11 06:16:42,29.82,26.86,0.0,NO_PIG,Collecting data...
2026-06-11 06:16:46,29.56,26.74,0.0,NO_PIG,Collecting data...
2026-06-11 06:16:49,28.96,26.73,0.0,NO_PIG,Collecting data...
2026-06-11 06:16:53,28.75,26.36,0.0,NO_PIG,Collecting data...
2026-06-11 06:16:56,32.8,28.93,0.0,NO_PIG,Collecting data...
2026-06-11 06:16:59,28.73,26.64,0.0,NO_PIG,Collecting data...
2026-06-11 06:17:04,29.3,26.72,0.0,NO_PIG,Collecting data...
2026-06-11 06:17:07,28.14,26.49,0.0,NO_PIG,Collecting data...
2026-06-11 06:19:37,27.89,26.33,0.0,NO_PIG,Collecting data...
2026-06-11 06:19:41,29.31,26.75,0.0,NO_PIG,Collecting data...
2026-06-11 06:19:45,28.69,26.46,0.0,NO_PIG,Collecting data...
2026-06-11 06:19:49,27.6,26.2,0.0,NO_PIG,Collecting data...
2026-06-11 06:19:54,28.67,26.4,0.0,NO_PIG,Collecting data...
2026-06-11 06:19:59,28.17,26.25,0.0,NO_PIG,Collecting data...
2026-06-11 06:20:09,28.13,26.55,0.0,NO_PIG,Collecting data...
2026-06-11 06:20:12,28.68,26.41,0.0,NO_PIG,Collecting data...
2026-06-11 06:22:41,28.28,26.31,0.0,NO_PIG,Collecting data...
2026-06-11 06:22:47,28.53,26.41,0.0,NO_PIG,Collecting data...
2026-06-11 06:24:38,28.29,26.4,0.0,NO_PIG,Collecting data...
2026-06-11 06:24:43,28.29,26.43,0.0,NO_PIG,Collecting data...
2026-06-11 06:24:46,28.19,26.26,0.0,NO_PIG,Collecting data...
2026-06-11 06:24:52,28.38,26.3,0.0,NO_PIG,Collecting data...
2026-06-11 06:24:56,27.65,26.18,0.0,NO_PIG,Collecting data...
2026-06-11 06:25:00,27.66,26.14,0.0,NO_PIG,Collecting data...
2026-06-11 06:25:10,28.5,26.37,0.0,NO_PIG,Collecting data...
2026-06-11 06:25:16,28.18,26.29,0.0,NO_PIG,Collecting data...
2026-06-11 06:25:20,27.91,26.22,0.0,NO_PIG,Collecting data...
2026-06-11 06:25:35,28.72,26.36,0.0,NO_PIG,Collecting data...
2026-06-11 06:29:09,28.22,26.32,0.0,NO_PIG,Collecting data...
2026-06-11 06:29:13,28.37,26.41,0.0,NO_PIG,Collecting data...
2026-06-11 06:29:22,28.56,26.6,0.0,NO_PIG,Collecting data...
2026-06-11 06:29:29,28.67,26.66,0.0,NO_PIG,Collecting data...
2026-06-11 06:29:34,27.97,26.23,0.0,NO_PIG,Collecting data...
2026-06-11 06:30:45,29.01,26.58,0.0,NO_PIG,Collecting data...
2026-06-11 06:30:51,28.22,26.47,0.0,NO_PIG,Collecting data...
2026-06-11 06:30:55,28.0,26.39,0.0,NO_PIG,Collecting data...
2026-06-11 06:34:53,28.61,26.33,0.0,NO_PIG,Collecting data...
2026-06-11 06:35:01,28.74,26.52,0.0,NO_PIG,Collecting data...
2026-06-11 06:35:06,28.77,26.69,0.0,NO_PIG,Collecting data...
2026-06-11 06:35:12,28.3,26.64,0.0,NO_PIG,Collecting data...
2026-06-11 06:35:16,28.05,26.4,0.0,NO_PIG,Collecting data...
2026-06-11 06:35:20,28.73,26.62,0.0,NO_PIG,Collecting data...
2026-06-11 06:35:24,29.09,26.62,0.0,NO_PIG,Collecting data...
2026-06-11 06:35:27,29.02,26.55,0.0,NO_PIG,Collecting data...
2026-06-11 06:35:31,28.91,26.39,0.0,NO_PIG,Collecting data...
2026-06-11 06:35:36,29.13,26.54,0.0,NO_PIG,Collecting data...
2026-06-11 06:35:40,28.64,26.4,0.0,NO_PIG,Collecting data...
2026-06-11 06:36:13,29.76,26.88,0.0,NO_PIG,Collecting data...
2026-06-11 06:36:17,28.18,26.44,0.0,NO_PIG,Collecting data...
2026-06-11 06:36:22,31.09,27.01,0.0,NO_PIG,Collecting data...
2026-06-11 06:36:34,28.52,26.45,0.0,NO_PIG,Collecting data...
2026-06-11 06:36:37,28.74,26.54,0.0,NO_PIG,Collecting data...
2026-06-11 06:36:42,28.94,12.96,0.0,NO_PIG,Collecting data...
2026-06-11 06:36:46,31.31,26.6,0.0,NO_PIG,Collecting data...
2026-06-11 06:36:51,29.31,26.43,0.0,NO_PIG,Collecting data...
2026-06-11 06:36:54,28.42,26.26,0.0,NO_PIG,Collecting data...
2026-06-11 06:36:57,28.35,26.25,0.0,NO_PIG,Collecting data...
2026-06-11 06:37:01,29.87,26.98,0.0,NO_PIG,Collecting data...
2026-06-11 06:37:18,29.49,26.96,0.0,NO_PIG,Collecting data...
2026-06-11 06:37:22,28.88,26.57,0.0,NO_PIG,Collecting data...
2026-06-11 06:37:27,28.57,26.32,0.0,NO_PIG,Collecting data...
2026-06-11 06:37:31,30.35,26.77,0.0,NO_PIG,Collecting data...
2026-06-11 06:37:35,28.4,26.48,0.0,NO_PIG,Collecting data...
2026-06-11 06:37:40,28.16,26.4,0.0,NO_PIG,Collecting data...
2026-06-11 06:37:45,28.53,26.76,0.0,NO_PIG,Collecting data...
2026-06-11 06:37:51,28.08,26.37,0.0,NO_PIG,Collecting data...
2026-06-11 06:37:54,29.62,26.65,0.0,NO_PIG,Collecting data...
2026-06-11 06:38:00,28.62,26.66,0.0,NO_PIG,Collecting data...
2026-06-11 06:38:06,30.09,26.95,0.0,NO_PIG,Collecting data...
2026-06-11 06:38:11,29.35,26.96,0.0,NO_PIG,Collecting data...
2026-06-11 06:38:16,31.08,27.33,0.0,NO_PIG,Collecting data...
2026-06-11 06:38:20,29.52,26.98,0.0,NO_PIG,Collecting data...
2026-06-11 06:38:23,29.22,26.71,0.0,NO_PIG,Collecting data...
2026-06-11 06:38:26,28.32,26.61,0.0,NO_PIG,Collecting data...
2026-06-11 06:38:35,29.73,26.84,0.0,NO_PIG,Collecting data...
2026-06-11 06:38:38,29.09,26.71,0.0,NO_PIG,Collecting data...
2026-06-11 06:38:42,32.2,27.5,0.0,NO_PIG,Collecting data...
2026-06-11 06:38:45,30.58,27.03,0.0,NO_PIG,Collecting data...
2026-06-11 06:38:50,29.34,26.77,0.0,NO_PIG,Collecting data...
2026-06-11 06:38:56,28.74,26.57,0.0,NO_PIG,Collecting data...
2026-06-11 06:39:01,28.75,26.51,0.0,NO_PIG,Collecting data...
2026-06-11 06:39:09,29.12,26.85,0.0,NO_PIG,Collecting data...
2026-06-11 06:39:13,28.95,26.5,0.0,NO_PIG,Collecting data...
2026-06-11 06:39:17,29.2,26.49,0.0,NO_PIG,Collecting data...
2026-06-11 06:39:21,28.83,26.66,0.0,NO_PIG,Collecting data...
2026-06-11 06:39:28,28.74,26.32,0.0,NO_PIG,Collecting data...
2026-06-11 06:39:31,28.4,26.45,0.0,NO_PIG,Collecting data...
2026-06-11 06:39:35,28.9,26.5,0.0,NO_PIG,Collecting data...
2026-06-11 06:39:39,28.84,26.73,0.0,NO_PIG,Collecting data...
2026-06-11 06:39:42,29.78,26.85,0.0,NO_PIG,Collecting data...
2026-06-11 06:39:48,29.28,26.6,0.0,NO_PIG,Collecting data...
2026-06-11 06:39:55,29.61,26.83,0.0,NO_PIG,Collecting data...
2026-06-11 06:40:01,28.21,26.43,0.0,NO_PIG,Collecting data...
2026-06-11 06:40:07,28.53,26.56,0.0,NO_PIG,Collecting data...
2026-06-11 06:40:11,28.82,26.61,0.0,NO_PIG,Collecting data...
2026-06-11 06:40:15,29.05,26.68,0.0,NO_PIG,Collecting data...
2026-06-11 06:40:18,28.6,26.41,0.0,NO_PIG,Collecting data...
2026-06-11 06:40:23,28.74,26.73,0.0,NO_PIG,Collecting data...
2026-06-11 06:40:29,29.09,26.55,0.0,NO_PIG,Collecting data...
2026-06-11 06:40:34,29.23,26.73,0.0,NO_PIG,Collecting data...
2026-06-11 06:40:42,29.28,26.67,0.0,NO_PIG,Collecting data...
2026-06-11 06:40:47,29.25,26.72,0.0,NO_PIG,Collecting data...
2026-06-11 06:40:57,28.73,26.56,0.0,NO_PIG,Collecting data...
2026-06-11 06:41:02,28.56,26.65,0.0,NO_PIG,Collecting data...
2026-06-11 06:41:09,29.53,26.76,0.0,NO_PIG,Collecting data...
2026-06-11 06:41:13,29.02,26.73,0.0,NO_PIG,Collecting data...
2026-06-11 06:41:18,29.14,26.58,0.0,NO_PIG,Collecting data...
2026-06-11 06:41:28,28.85,26.5,0.0,NO_PIG,Collecting data...
2026-06-11 06:41:31,28.65,26.31,0.0,NO_PIG,Collecting data...
2026-06-11 06:41:38,28.88,26.51,0.0,NO_PIG,Collecting data...
2026-06-11 06:41:42,28.67,26.36,0.0,NO_PIG,Collecting data...
2026-06-11 06:41:46,28.51,26.29,0.0,NO_PIG,Collecting data...
2026-06-11 06:41:51,28.43,26.25,0.0,NO_PIG,Collecting data...
2026-06-11 06:41:59,28.67,26.52,0.0,NO_PIG,Collecting data...
2026-06-11 06:42:06,28.77,26.43,0.0,NO_PIG,Collecting data...
2026-06-11 06:42:10,28.69,26.24,0.0,NO_PIG,Collecting data...
2026-06-11 06:42:13,28.38,26.19,0.0,NO_PIG,Collecting data...
2026-06-11 06:42:18,28.82,26.46,0.0,NO_PIG,Collecting data...
2026-06-11 06:42:21,28.82,26.44,0.0,NO_PIG,Collecting data...
2026-06-11 06:42:26,28.86,26.27,0.0,NO_PIG,Collecting data...
2026-06-11 06:42:30,29.05,26.42,0.0,NO_PIG,Collecting data...
2026-06-11 06:42:34,28.88,26.64,0.0,NO_PIG,Collecting data...
2026-06-11 06:42:39,29.1,26.49,0.0,NO_PIG,Collecting data...
2026-06-11 06:42:42,29.15,26.52,0.0,NO_PIG,Collecting data...
2026-06-11 06:42:47,28.9,26.49,0.0,NO_PIG,Collecting data...
2026-06-11 06:42:50,28.62,26.27,0.0,NO_PIG,Collecting data...
2026-06-11 06:42:55,29.1,26.68,0.0,NO_PIG,Collecting data...
2026-06-11 06:43:01,29.33,26.49,0.0,NO_PIG,Collecting data...
2026-06-11 06:43:05,29.33,26.74,0.0,NO_PIG,Collecting data...
2026-06-11 06:43:08,29.16,26.63,0.0,NO_PIG,Collecting data...
2026-06-11 06:43:12,29.81,26.71,0.0,NO_PIG,Collecting data...
2026-06-11 06:43:16,29.46,26.97,0.0,NO_PIG,Collecting data...
2026-06-11 06:43:25,29.07,26.41,0.0,NO_PIG,Collecting data...
2026-06-11 06:43:30,29.25,26.75,0.0,NO_PIG,Collecting data...
2026-06-11 06:43:34,29.11,26.35,0.0,NO_PIG,Collecting data...
2026-06-11 06:43:39,29.16,26.59,0.0,NO_PIG,Collecting data...
2026-06-11 06:43:43,29.2,26.53,0.0,NO_PIG,Collecting data...
2026-06-11 06:43:54,29.25,26.72,0.0,NO_PIG,Collecting data...
2026-06-11 06:44:00,29.0,26.74,0.0,NO_PIG,Collecting data...
2026-06-11 06:44:03,29.67,26.64,0.0,NO_PIG,Collecting data...
2026-06-11 06:44:08,29.43,26.56,0.0,NO_PIG,Collecting data...
2026-06-11 06:44:15,29.5,26.72,0.0,NO_PIG,Collecting data...
2026-06-11 06:44:20,29.54,26.61,0.0,NO_PIG,Collecting data...
2026-06-11 06:44:26,29.22,26.5,0.0,NO_PIG,Collecting data...
2026-06-11 06:44:29,29.44,26.86,0.0,NO_PIG,Collecting data...
2026-06-11 06:44:33,29.54,26.82,0.0,NO_PIG,Collecting data...
2026-06-11 06:44:38,29.12,26.45,0.0,NO_PIG,Collecting data...
2026-06-11 06:44:42,29.49,26.8,0.0,NO_PIG,Collecting data...
2026-06-11 06:44:49,29.15,26.7,0.0,NO_PIG,Collecting data...
2026-06-11 06:44:53,29.08,26.44,0.0,NO_PIG,Collecting data...
2026-06-11 06:44:57,28.89,26.31,0.0,NO_PIG,Collecting data...
2026-06-11 06:45:02,29.04,26.42,0.0,NO_PIG,Collecting data...
2026-06-11 06:45:11,29.36,26.59,0.0,NO_PIG,Collecting data...
2026-06-11 06:45:17,28.79,26.28,0.0,NO_PIG,Collecting data...
2026-06-11 06:45:27,29.15,26.44,0.0,NO_PIG,Collecting data...
2026-06-11 06:45:31,29.51,26.44,0.0,NO_PIG,Collecting data...
2026-06-11 06:45:44,28.89,26.43,0.0,NO_PIG,Collecting data...
2026-06-11 06:45:52,28.94,26.49,0.0,NO_PIG,Collecting data...
2026-06-11 06:45:58,28.29,26.45,0.0,NO_PIG,Collecting data...
2026-06-11 07:30:02,29.55,27.16,0.0,NO_PIG,Collecting data...
2026-06-11 07:30:08,30.03,27.41,0.0,NO_PIG,Collecting data...
2026-06-11 07:30:13,30.6,27.11,0.0,NO_PIG,Collecting data...
2026-06-11 07:30:16,30.11,27.03,0.0,NO_PIG,Collecting data...
2026-06-11 07:30:23,29.08,27.01,0.0,NO_PIG,Collecting data...
2026-06-11 07:30:28,30.11,13.45,0.0,NO_PIG,Collecting data...
2026-06-11 07:31:22,30.6,27.34,0.0,NO_PIG,Collecting data...
2026-06-11 07:31:25,29.07,27.03,0.0,NO_PIG,Collecting data...
2026-06-11 07:31:35,29.06,26.98,0.0,NO_PIG,Collecting data...
2026-06-11 07:31:40,28.45,26.92,0.0,NO_PIG,Collecting data...
2026-06-11 07:31:45,30.3,27.22,0.0,NO_PIG,Collecting data...
2026-06-11 07:31:52,29.46,27.07,0.0,NO_PIG,Collecting data...
2026-06-11 07:31:56,29.49,26.95,0.0,NO_PIG,Collecting data...
2026-06-11 07:32:01,29.51,27.01,0.0,NO_PIG,Collecting data...
2026-06-11 07:32:05,30.44,27.41,0.0,NO_PIG,Collecting data...
2026-06-11 07:32:12,29.72,27.17,0.0,NO_PIG,Collecting data...
2026-06-11 07:32:17,29.26,26.86,0.0,NO_PIG,Collecting data...
2026-06-11 07:32:28,29.84,27.01,0.0,NO_PIG,Collecting data...
2026-06-11 07:32:36,28.72,26.97,0.0,NO_PIG,Collecting data...
2026-06-11 07:32:40,29.34,27.27,0.0,NO_PIG,Collecting data...
2026-06-11 07:32:44,29.66,27.16,0.0,NO_PIG,Collecting data...
2026-06-11 07:32:48,28.67,26.9,0.0,NO_PIG,Collecting data...
2026-06-11 07:32:52,28.63,26.74,0.0,NO_PIG,Collecting data...
2026-06-11 07:32:56,28.91,27.02,0.0,NO_PIG,Collecting data...
2026-06-11 07:33:00,28.54,26.82,0.0,NO_PIG,Collecting data...
2026-06-11 07:34:22,30.31,27.5,0.0,NO_PIG,Collecting data...
2026-06-11 07:34:31,30.04,27.34,0.0,NO_PIG,Collecting data...
2026-06-11 07:34:37,32.79,27.81,0.0,NO_PIG,Collecting data...
2026-06-11 07:34:50,29.81,27.27,0.0,NO_PIG,Collecting data...
2026-06-11 07:34:59,32.78,27.71,0.0,NO_PIG,Collecting data...
2026-06-11 07:35:07,29.8,27.28,0.0,NO_PIG,Collecting data...
2026-06-11 07:35:11,29.33,27.17,0.0,NO_PIG,Collecting data...
2026-06-11 07:35:17,33.08,28.88,0.0,NO_PIG,Collecting data...
2026-06-11 07:35:20,32.43,27.74,0.0,NO_PIG,Collecting data...
2026-06-11 07:35:25,32.91,28.26,0.0,NO_PIG,Collecting data...
2026-06-11 07:35:29,28.66,26.97,0.0,NO_PIG,Collecting data...
2026-06-11 07:35:35,29.29,27.0,0.0,NO_PIG,Collecting data...
2026-06-11 07:39:01,29.91,27.28,0.0,NO_PIG,Collecting data...
2026-06-11 07:39:05,30.67,27.41,0.0,NO_PIG,Collecting data...
2026-06-11 07:39:08,29.19,27.13,0.0,NO_PIG,Collecting data...
2026-06-11 07:39:15,29.38,27.36,0.0,NO_PIG,Collecting data...
2026-06-11 07:39:24,29.86,27.32,0.0,NO_PIG,Collecting data...
2026-06-11 07:39:27,29.57,27.2,0.0,NO_PIG,Collecting data...
2026-06-11 07:39:35,31.26,27.27,0.0,NO_PIG,Collecting data...
2026-06-11 07:39:38,29.68,27.15,0.0,NO_PIG,Collecting data...
2026-06-11 07:39:43,30.44,27.24,0.0,NO_PIG,Collecting data...
2026-06-11 07:39:48,32.25,27.92,0.0,NO_PIG,Collecting data...
2026-06-11 07:39:52,32.44,28.28,0.0,NO_PIG,Collecting data...
2026-06-11 07:39:56,32.62,27.69,0.0,NO_PIG,Collecting data...
2026-06-11 07:40:02,29.31,27.24,0.0,NO_PIG,Collecting data...
2026-06-11 07:40:05,29.56,27.14,0.0,NO_PIG,Collecting data...
2026-06-11 07:40:09,29.34,27.12,0.0,NO_PIG,Collecting data...
2026-06-11 07:41:49,31.48,27.25,0.0,NO_PIG,Collecting data...
2026-06-11 07:41:56,31.38,27.19,0.0,NO_PIG,Collecting data...
2026-06-11 07:42:02,32.74,27.77,0.0,NO_PIG,Collecting data...
2026-06-11 07:42:07,32.75,27.7,0.0,NO_PIG,Collecting data...
2026-06-11 07:42:12,32.81,29.01,0.0,NO_PIG,Collecting data...
2026-06-11 07:42:16,31.47,27.69,0.0,NO_PIG,Collecting data...
2026-06-11 07:42:19,31.48,27.41,0.0,NO_PIG,Collecting data...
2026-06-11 07:42:23,31.14,27.14,0.0,NO_PIG,Collecting data...
2026-06-11 07:42:26,31.33,27.33,0.0,NO_PIG,Collecting data...
2026-06-11 07:42:32,31.45,27.34,0.0,NO_PIG,Collecting data...
2026-06-11 07:42:35,31.0,27.05,0.0,NO_PIG,Collecting data...
2026-06-11 07:42:41,31.15,27.2,0.0,NO_PIG,Collecting data...
2026-06-11 07:42:49,31.46,27.38,0.0,NO_PIG,Collecting data...
2026-06-11 07:42:55,31.48,27.47,0.0,NO_PIG,Collecting data...
2026-06-11 07:42:59,31.6,27.38,0.0,NO_PIG,Collecting data...
2026-06-11 07:43:02,31.34,27.23,0.0,NO_PIG,Collecting data...
2026-06-11 07:43:06,31.49,27.39,0.0,NO_PIG,Collecting data...
2026-06-11 07:43:10,31.45,27.38,0.0,NO_PIG,Collecting data...
2026-06-11 07:43:14,31.54,27.35,0.0,NO_PIG,Collecting data...
2026-06-11 07:43:18,31.61,27.56,0.0,NO_PIG,Collecting data...
2026-06-11 07:43:23,31.78,27.47,0.0,NO_PIG,Collecting data...
2026-06-11 07:43:27,31.49,27.48,0.0,NO_PIG,Collecting data...
2026-06-11 07:43:31,31.9,27.51,0.0,NO_PIG,Collecting data...
2026-06-11 07:43:35,31.49,27.52,0.0,NO_PIG,Collecting data...
2026-06-11 07:43:38,31.57,27.12,0.0,NO_PIG,Collecting data...
2026-06-11 07:43:42,31.53,27.59,0.0,NO_PIG,Collecting data...
2026-06-11 07:43:46,31.42,27.23,0.0,NO_PIG,Collecting data...
2026-06-11 07:43:50,31.47,27.47,0.0,NO_PIG,Collecting data...
2026-06-11 07:43:54,31.66,27.34,0.0,NO_PIG,Collecting data...
2026-06-11 07:43:57,31.46,27.17,0.0,NO_PIG,Collecting data...
2026-06-11 07:44:02,31.47,27.28,0.0,NO_PIG,Collecting data...
2026-06-11 07:44:08,31.33,27.3,0.0,NO_PIG,Collecting data...
2026-06-11 07:44:22,31.38,27.49,0.0,NO_PIG,Collecting data...
2026-06-11 07:44:34,31.47,27.27,0.0,NO_PIG,Collecting data...
2026-06-11 07:44:43,31.4,27.42,0.0,NO_PIG,Collecting data...
2026-06-11 07:44:53,31.52,27.35,0.0,NO_PIG,Collecting data...
2026-06-11 07:44:56,31.41,27.4,0.0,NO_PIG,Collecting data...
2026-06-11 07:45:00,31.38,27.42,0.0,NO_PIG,Collecting data...
2026-06-11 07:45:04,31.4,27.41,0.0,NO_PIG,Collecting data...
2026-06-11 07:45:08,31.46,27.25,0.0,NO_PIG,Collecting data...
2026-06-11 07:45:15,31.19,27.18,0.0,NO_PIG,Collecting data...
2026-06-11 07:45:19,31.39,27.43,0.0,NO_PIG,Collecting data...
2026-06-11 07:45:24,31.39,27.27,0.0,NO_PIG,Collecting data...
2026-06-11 07:45:27,31.58,27.44,0.0,NO_PIG,Collecting data...
2026-06-11 07:45:31,31.58,27.37,0.0,NO_PIG,Collecting data...
2026-06-11 07:45:36,31.48,27.32,0.0,NO_PIG,Collecting data...
2026-06-11 07:45:43,31.55,27.38,0.0,NO_PIG,Collecting data...
2026-06-11 07:45:46,31.15,27.16,0.0,NO_PIG,Collecting data...
2026-06-11 07:45:52,31.34,27.24,0.0,NO_PIG,Collecting data...
2026-06-11 07:45:55,31.31,27.1,0.0,NO_PIG,Collecting data...
2026-06-11 07:46:01,31.29,27.16,0.0,NO_PIG,Collecting data...
2026-06-11 07:46:07,31.41,27.23,0.0,NO_PIG,Collecting data...
2026-06-11 07:46:11,31.59,27.41,0.0,NO_PIG,Collecting data...
2026-06-11 07:46:15,31.56,27.58,0.0,NO_PIG,Collecting data...
2026-06-11 07:46:20,31.19,27.18,0.0,NO_PIG,Collecting data...
2026-06-11 07:46:23,31.63,27.41,0.0,NO_PIG,Collecting data...
2026-06-11 07:46:27,31.36,27.31,0.0,NO_PIG,Collecting data...
2026-06-11 07:46:33,31.69,27.58,0.0,NO_PIG,Collecting data...
2026-06-11 07:46:39,31.77,27.78,0.0,NO_PIG,Collecting data...
2026-06-11 07:46:42,31.36,27.34,0.0,NO_PIG,Collecting data...
2026-06-11 07:46:46,31.75,27.47,0.0,NO_PIG,Collecting data...
2026-06-11 07:46:49,31.77,27.55,0.0,NO_PIG,Collecting data...
2026-06-11 07:46:52,31.83,27.69,0.0,NO_PIG,Collecting data...
2026-06-11 07:46:57,31.8,27.66,0.0,NO_PIG,Collecting data...
2026-06-11 07:47:02,31.69,27.65,0.0,NO_PIG,Collecting data...
2026-06-11 07:47:06,31.61,27.42,0.0,NO_PIG,Collecting data...
2026-06-11 07:47:11,31.63,27.5,0.0,NO_PIG,Collecting data...
2026-06-11 07:47:16,31.85,27.78,0.0,NO_PIG,Collecting data...
2026-06-11 07:47:20,31.5,27.36,0.0,NO_PIG,Collecting data...
2026-06-11 07:47:23,31.44,27.52,0.0,NO_PIG,Collecting data...
2026-06-11 07:47:29,31.63,27.46,0.0,NO_PIG,Collecting data...
2026-06-11 07:47:41,31.89,27.58,0.0,NO_PIG,Collecting data...
2026-06-11 07:47:45,31.66,27.54,0.0,NO_PIG,Collecting data...
2026-06-11 07:47:49,31.31,27.34,0.0,NO_PIG,Collecting data...
2026-06-11 07:47:54,31.67,27.54,0.0,NO_PIG,Collecting data...
2026-06-11 07:47:58,31.74,27.52,0.0,NO_PIG,Collecting data...
2026-06-11 07:48:01,31.52,27.51,0.0,NO_PIG,Collecting data...
2026-06-11 07:48:07,31.56,27.29,0.0,NO_PIG,Collecting data...
2026-06-11 07:48:14,31.3,27.24,0.0,NO_PIG,Collecting data...
2026-06-11 07:48:18,31.71,27.78,0.0,NO_PIG,Collecting data...
2026-06-11 07:48:21,31.81,27.78,0.0,NO_PIG,Collecting data...
2026-06-11 07:48:25,31.54,27.48,0.0,NO_PIG,Collecting data...
2026-06-11 07:48:31,31.71,27.41,0.0,NO_PIG,Collecting data...
2026-06-11 07:48:34,31.23,27.21,0.0,NO_PIG,Collecting data...
2026-06-11 07:48:38,31.43,27.49,0.0,NO_PIG,Collecting data...
2026-06-11 07:48:41,31.82,27.83,0.0,NO_PIG,Collecting data...
2026-06-11 07:48:46,31.87,27.89,0.0,NO_PIG,Collecting data...
2026-06-11 07:48:50,31.63,27.56,0.0,NO_PIG,Collecting data...
2026-06-11 07:48:53,31.62,27.56,0.0,NO_PIG,Collecting data...
